YEAR,UID,SITE_ID,DOC,DOC_ALERT,NTL,NTL_ALERT,PTL,PTL_ALERT,CN,CP,NP
2009,14534,FW08WY004,11.31,HS,719,S,83.1594,S,18.349694679561193,350.71105490480477,19.112637078122305
2009,14535,FW08WY007,3.01,H,225,H,13.6113,H,15.605550929780735,570.2497287711177,36.54146728539304
2009,14536,FW08WY009,4.89,H,741,H,115.7325,H,7.698139539587455,108.95614335600811,14.153568247977883
2009,14537,FW08WY010,1,H,65,NA,4.0306,NA,17.946582975725356,639.7768147774439,35.64894864068605
2009,14538,FW08WY012,2.27,HS,408,HS,80.6013,HS,6.4902409756575405,72.62430823432452,11.189770689056239
2009,14539,FW08WY012,1.25,HS,268,S,44.4475,S,5.440895025289869,72.52051379835663,13.328783860242371
2009,14540,FW08WY016,5.75,NA,680,NA,218.3463,NA,9.864022628201987,67.9078851825806,6.884400790852487
2009,14541,FW08WY016,5.57,HS,273,S,55.3763,S,23.8005874225691,259.3758028814808,10.897874001022576
2009,14542,FW08WY021,1.22,HS,248,S,112.7663,S,5.738564636996051,27.89836151548111,4.861557424242062
2009,14543,FW08WY021,1.13,H,41,NA,88.2544,NA,32.15064681870798,33.017202604010905,1.0269529813875684
2009,14544,FW08WY025,4.39,H,431,NA,71.6075,NA,11.881803833232553,158.08992977171698,13.305212911321663
2009,14545,FW08WY025,4.06,H,521,NA,168.0538,NA,9.090409303827103,62.29825677459466,6.853185009872637
2009,14546,FW08WY028,4.31,H,791,H,323.6225,H,6.356176005877949,34.342883735700916,5.403073121943433
2009,14547,FW08WY029,2.48,HS,183,S,94.8313,S,15.808684020147146,67.43698953311906,4.2658193083734846
2009,14548,FW08WY039,5.56,HS,299,S,40.3994,S,21.691956814137605,354.89352388424885,16.36060439014654
2009,14549,FW08WY040,4.74,HS,298,S,36.7875,S,18.55483964705028,332.2586257968852,17.90684436605764
2009,14550,FW08WY044,0.83,H,62,NA,19.265,NA,15.616421799038434,111.0982650715199,7.114194692049152
2009,14551,FW08WY045,5.44,HS,667,HS,184.0475,HS,9.514110555047205,76.21968946740537,8.011225960262893
2009,14552,FW08WY047,7.22,NA,458,NA,74.2225,NA,18.389369848270544,250.84174720623784,13.640584167696677
2009,14553,FW08WY052,1.98,S,171,S,53.3675,S,13.507165081730134,95.67236933885025,7.083082849728195
2009,14554,FW08WY056,7.18,H,369,NA,34.0906,NA,22.698293427563748,543.1102475412375,23.927360410351806
2009,14555,FW08WY057,3.87,H,508,H,95.4525,H,8.88673808571597,104.54947479337268,11.764662555028986
2009,14556,FW08WY062,5.92,HS,560,HS,108.7688,HS,12.33186630189128,140.3510181548425,11.381166055402135
2009,14557,FW08WY068,3.16,NA,1073,NA,37.9238,NA,3.4354409536011072,214.86883692215994,62.54476203322008
2009,14558,FW08WY070,14.61,H,1688,NA,629.338,H,10.09654770313838,59.86382439495011,5.929137974195102
2009,14559,FW08WY071,5.35,H,306,NA,87.68,NA,20.395177221596377,157.34445367911167,7.714787273949264
2009,14560,FW08WY075,5.41,H,373,H,49.3031,H,16.919345585559846,282.957517161457,16.7239043455057
2009,14561,FW08WY077,6.7,HS,749,S,138.5513,S,10.434895708849657,124.69883486189714,11.950175482457595
2009,14562,FW08WY081,8.06,HS,301,HS,69.6469,HS,31.236594089642903,298.42242085310676,9.553615864671189
